Date,Close
1/5/2017 16:00:00,76.81
1/6/2017 16:00:00,77.16
1/9/2017 16:00:00,76.84
1/10/2017 16:00:00,77.14
1/11/2017 16:00:00,77.74
1/12/2017 16:00:00,80.55
1/13/2017 16:00:00,81.92
1/17/2017 16:00:00,79.9
1/18/2017 16:00:00,79.94
1/19/2017 16:00:00,79.03
1/20/2017 16:00:00,79.42
1/23/2017 16:00:00,78.74
1/24/2017 16:00:00,79.31
1/25/2017 16:00:00,80.34
1/26/2017 16:00:00,79.91
1/27/2017 16:00:00,79.17
1/30/2017 16:00:00,78.05
1/31/2017 16:00:00,78.72
2/1/2017 16:00:00,78
2/2/2017 16:00:00,78.18
2/3/2017 16:00:00,80.47
2/6/2017 16:00:00,78.49
2/7/2017 16:00:00,78.28
2/8/2017 16:00:00,79.04
2/9/2017 16:00:00,80.43
2/10/2017 16:00:00,81.37
2/13/2017 16:00:00,81.63
2/14/2017 16:00:00,82.96
2/15/2017 16:00:00,83.23
2/16/2017 16:00:00,83.01
2/17/2017 16:00:00,86.18
2/21/2017 16:00:00,88.41
2/22/2017 16:00:00,88.3
2/23/2017 16:00:00,90.23
2/24/2017 16:00:00,91.73
2/27/2017 16:00:00,91.97
2/28/2017 16:00:00,91.87
3/1/2017 16:00:00,91.52
3/2/2017 16:00:00,90.09
3/3/2017 16:00:00,90.32
3/6/2017 16:00:00,89.91
3/7/2017 16:00:00,88.76
3/8/2017 16:00:00,89.12
3/9/2017 16:00:00,88.47
3/10/2017 16:00:00,88.71
3/13/2017 16:00:00,88.86
3/14/2017 16:00:00,89.13
3/15/2017 16:00:00,90.47
3/16/2017 16:00:00,89.98
3/17/2017 16:00:00,92.42
3/20/2017 16:00:00,93.83
3/21/2017 16:00:00,94.01
3/22/2017 16:00:00,95.11
3/23/2017 16:00:00,95.36
3/24/2017 16:00:00,95.38
3/27/2017 16:00:00,95.07
3/28/2017 16:00:00,96.05
3/29/2017 16:00:00,96.41
3/30/2017 16:00:00,95.25
3/31/2017 16:00:00,95.3
4/3/2017 16:00:00,94.18
4/4/2017 16:00:00,93.65
4/5/2017 16:00:00,92.77
4/6/2017 16:00:00,93.69
4/7/2017 16:00:00,93.47
4/10/2017 16:00:00,93.21
4/11/2017 16:00:00,92.15
4/12/2017 16:00:00,91.74
4/13/2017 16:00:00,91.18
4/17/2017 16:00:00,91.52
4/18/2017 16:00:00,90.77
4/19/2017 16:00:00,91.55
4/20/2017 16:00:00,92.14
4/21/2017 16:00:00,91.69
4/24/2017 16:00:00,92.59
4/25/2017 16:00:00,92.83
4/26/2017 16:00:00,93.1
4/27/2017 16:00:00,92.37
4/28/2017 16:00:00,91.65
5/1/2017 16:00:00,91.3
5/2/2017 16:00:00,92.07
5/3/2017 16:00:00,92.17
5/4/2017 16:00:00,91
5/5/2017 16:00:00,92.49
5/8/2017 16:00:00,91.4
5/9/2017 16:00:00,92.46
5/10/2017 16:00:00,92.95
5/11/2017 16:00:00,92.02
5/12/2017 16:00:00,92.5
5/15/2017 16:00:00,92.25
5/16/2017 16:00:00,92.45
5/17/2017 16:00:00,91.06
5/18/2017 16:00:00,91.97
5/19/2017 16:00:00,92.92
5/22/2017 16:00:00,93.67
5/23/2017 16:00:00,93.14
5/24/2017 16:00:00,85.03
5/25/2017 16:00:00,85.82
5/26/2017 16:00:00,86.18
5/30/2017 16:00:00,85.93
5/31/2017 16:00:00,86.96
6/1/2017 16:00:00,89.24
6/2/2017 16:00:00,89.99
6/5/2017 16:00:00,91.04
6/6/2017 16:00:00,91.6
6/7/2017 16:00:00,92.27
6/8/2017 16:00:00,93.66
6/9/2017 16:00:00,94.69
6/12/2017 16:00:00,93.14
6/13/2017 16:00:00,91.84
6/14/2017 16:00:00,91.5
6/15/2017 16:00:00,91.02
6/16/2017 16:00:00,92.08
6/19/2017 16:00:00,93.9
6/20/2017 16:00:00,92.28
6/21/2017 16:00:00,91.31
6/22/2017 16:00:00,91.43
6/23/2017 16:00:00,91.79
6/26/2017 16:00:00,92.31
6/27/2017 16:00:00,93.69
6/28/2017 16:00:00,93.89
6/29/2017 16:00:00,92.52
6/30/2017 16:00:00,93.87
7/3/2017 16:00:00,93.68
7/5/2017 16:00:00,93.07
7/6/2017 16:00:00,93.05
7/7/2017 16:00:00,93.84
7/10/2017 16:00:00,91.33
7/11/2017 16:00:00,90.84
7/12/2017 16:00:00,92.46
7/13/2017 16:00:00,94.04
7/14/2017 16:00:00,91.9
7/17/2017 16:00:00,92.16
7/18/2017 16:00:00,91.79
7/19/2017 16:00:00,91.86
7/20/2017 16:00:00,92.63
7/21/2017 16:00:00,93.71
7/24/2017 16:00:00,93.44
7/25/2017 16:00:00,95.04
7/26/2017 16:00:00,95.09
7/27/2017 16:00:00,95.19
7/28/2017 16:00:00,96.34
7/31/2017 16:00:00,95.51
8/1/2017 16:00:00,95.86
8/2/2017 16:00:00,92.44
8/3/2017 16:00:00,92.85
8/4/2017 16:00:00,93
8/7/2017 16:00:00,92.16
8/8/2017 16:00:00,91.32
8/9/2017 16:00:00,91.24
8/10/2017 16:00:00,89.34
8/11/2017 16:00:00,90.29
8/14/2017 16:00:00,90.73
8/15/2017 16:00:00,88.11
8/16/2017 16:00:00,89.38
8/17/2017 16:00:00,88.37
8/18/2017 16:00:00,88.03
8/21/2017 16:00:00,87.82
8/22/2017 16:00:00,88.5
8/23/2017 16:00:00,88.72
8/24/2017 16:00:00,87.55
8/25/2017 16:00:00,88
8/28/2017 16:00:00,89.35
8/29/2017 16:00:00,88.28
8/30/2017 16:00:00,87.65
8/31/2017 16:00:00,91.4
9/1/2017 16:00:00,92.37
9/5/2017 16:00:00,92.25
9/6/2017 16:00:00,93.48
9/7/2017 16:00:00,93.51
9/8/2017 16:00:00,93.16
9/11/2017 16:00:00,95.6
9/12/2017 16:00:00,96.48
9/13/2017 16:00:00,95.51
9/14/2017 16:00:00,90.95
9/15/2017 16:00:00,90.31
9/18/2017 16:00:00,89.47
9/19/2017 16:00:00,90.32
9/20/2017 16:00:00,89.93
9/21/2017 16:00:00,89.85
9/22/2017 16:00:00,87.84
9/25/2017 16:00:00,88.03
9/26/2017 16:00:00,89.66
9/27/2017 16:00:00,89.87
9/28/2017 16:00:00,90.94
9/29/2017 16:00:00,91.78
10/2/2017 16:00:00,92.7
10/3/2017 16:00:00,93.02
10/4/2017 16:00:00,94
10/5/2017 16:00:00,94.14
10/6/2017 16:00:00,94.61
10/9/2017 16:00:00,93.44
10/10/2017 16:00:00,92.87
10/11/2017 16:00:00,93.27
10/12/2017 16:00:00,92.08
10/13/2017 16:00:00,94.4
10/16/2017 16:00:00,94.69
10/17/2017 16:00:00,94.94
10/18/2017 16:00:00,94.42
10/19/2017 16:00:00,93.6
10/20/2017 16:00:00,94.54
10/23/2017 16:00:00,93.67
10/24/2017 16:00:00,93.95
10/25/2017 16:00:00,93.48
10/26/2017 16:00:00,94.1
10/27/2017 16:00:00,94.05
10/30/2017 16:00:00,93.55
10/31/2017 16:00:00,93.62
11/1/2017 16:00:00,93.98
11/2/2017 16:00:00,93.01
11/3/2017 16:00:00,92.56
11/6/2017 16:00:00,92.99
11/7/2017 16:00:00,92.35
11/8/2017 16:00:00,90.87
11/9/2017 16:00:00,91
11/10/2017 16:00:00,91.57
11/13/2017 16:00:00,93.08
11/14/2017 16:00:00,93.55
11/15/2017 16:00:00,92.51
11/16/2017 16:00:00,92.94
11/17/2017 16:00:00,94.83
11/20/2017 16:00:00,94.33
11/21/2017 16:00:00,93.54
11/22/2017 16:00:00,94.09
11/24/2017 13:00:00,93.04
11/27/2017 16:00:00,93.29
11/28/2017 16:00:00,94.04
11/29/2017 16:00:00,92.55
11/30/2017 16:00:00,94.5
12/1/2017 16:00:00,97.25
12/4/2017 16:00:00,95.54
12/5/2017 16:00:00,95.02
12/6/2017 16:00:00,95.19
12/7/2017 16:00:00,95.52
12/8/2017 16:00:00,95.75
12/11/2017 16:00:00,96.34
12/12/2017 16:00:00,95.5
12/13/2017 16:00:00,96.1
12/14/2017 16:00:00,99.34
12/15/2017 16:00:00,101.34
12/18/2017 16:00:00,100.61
12/19/2017 16:00:00,100.42
12/20/2017 16:00:00,100.05
12/21/2017 16:00:00,102.46
12/22/2017 16:00:00,102.84
12/26/2017 16:00:00,105.2
12/27/2017 16:00:00,105.24
12/28/2017 16:00:00,104.22
12/29/2017 16:00:00,103.95
1/2/2018 16:00:00,106.43
1/3/2018 16:00:00,107.03
1/4/2018 16:00:00,106.75
1/5/2018 16:00:00,106.57
1/8/2018 16:00:00,106.84
1/9/2018 16:00:00,106.54
1/10/2018 16:00:00,105.84
1/11/2018 16:00:00,107.46
1/12/2018 16:00:00,108.46
1/16/2018 16:00:00,107.58
1/17/2018 16:00:00,108.99
1/18/2018 16:00:00,108.05
1/19/2018 16:00:00,107.77
1/22/2018 16:00:00,109.88
1/23/2018 16:00:00,108.86
1/24/2018 16:00:00,109.12
1/25/2018 16:00:00,109.13
1/26/2018 16:00:00,109.71
1/29/2018 16:00:00,109.3
1/30/2018 16:00:00,108.52
1/31/2018 16:00:00,106.65
2/1/2018 16:00:00,106.85
2/2/2018 16:00:00,105.51
2/5/2018 16:00:00,100.74
2/6/2018 16:00:00,103.05
2/7/2018 16:00:00,103.08
2/8/2018 16:00:00,99.62
2/9/2018 16:00:00,101.88
2/12/2018 16:00:00,100.73
2/13/2018 16:00:00,100.96
2/14/2018 16:00:00,103.11
2/15/2018 16:00:00,101.69
2/16/2018 16:00:00,101.47
2/20/2018 16:00:00,100.7
2/21/2018 16:00:00,101.5
2/22/2018 16:00:00,101.79
2/23/2018 16:00:00,104.17
2/26/2018 16:00:00,103.71
2/27/2018 16:00:00,102.4
2/28/2018 16:00:00,101.04
3/1/2018 16:00:00,101.44
3/2/2018 16:00:00,101.7
3/5/2018 16:00:00,101.03
3/6/2018 16:00:00,101.35
3/7/2018 16:00:00,100.58
3/8/2018 16:00:00,102.09
3/9/2018 16:00:00,101.76
3/12/2018 16:00:00,100.42
3/13/2018 16:00:00,101.29
3/14/2018 16:00:00,101.02
3/15/2018 16:00:00,102.71
3/16/2018 16:00:00,97.51
3/19/2018 16:00:00,97.62
3/20/2018 16:00:00,97.77
3/21/2018 16:00:00,97.04
3/22/2018 16:00:00,95.16
3/23/2018 16:00:00,95.94
3/26/2018 16:00:00,97.79
3/27/2018 16:00:00,96.54
3/28/2018 16:00:00,98.03
3/29/2018 16:00:00,97.66
4/2/2018 16:00:00,94.87
4/3/2018 16:00:00,94.2
4/4/2018 16:00:00,96.56
4/5/2018 16:00:00,98.12
4/6/2018 16:00:00,95.58
4/9/2018 16:00:00,96.06
4/10/2018 16:00:00,97.52
4/11/2018 16:00:00,97.7
4/12/2018 16:00:00,98.45
4/13/2018 16:00:00,99.02
4/16/2018 16:00:00,99.81
4/17/2018 16:00:00,100.52
4/18/2018 16:00:00,100
4/19/2018 16:00:00,98.03
4/20/2018 16:00:00,98.84
4/23/2018 16:00:00,100.48
4/24/2018 16:00:00,99.56
4/25/2018 16:00:00,100.82
4/26/2018 16:00:00,101.51
4/27/2018 16:00:00,103.32
4/30/2018 16:00:00,102.83
5/1/2018 16:00:00,101.59
5/2/2018 16:00:00,101.68
5/3/2018 16:00:00,102.32
5/4/2018 16:00:00,103.01
5/7/2018 16:00:00,102.08
5/8/2018 16:00:00,102.41
5/9/2018 16:00:00,103.36
5/10/2018 16:00:00,103.58
5/11/2018 16:00:00,103.75
5/14/2018 16:00:00,102.99
5/15/2018 16:00:00,101.88
5/16/2018 16:00:00,104.05
5/17/2018 16:00:00,104.18
5/18/2018 16:00:00,103.35
5/21/2018 16:00:00,103.24
5/22/2018 16:00:00,102.24
5/23/2018 16:00:00,126.05
5/24/2018 16:00:00,126.44
5/25/2018 16:00:00,129.21
5/29/2018 16:00:00,129.13
5/30/2018 16:00:00,130.7
5/31/2018 16:00:00,130.78
6/1/2018 16:00:00,132.43
6/4/2018 16:00:00,133.62
6/5/2018 16:00:00,133.88
6/6/2018 16:00:00,133.91
6/7/2018 16:00:00,131.99
6/8/2018 16:00:00,132.19
6/11/2018 16:00:00,133.59
6/12/2018 16:00:00,135.97
6/13/2018 16:00:00,136.02
6/14/2018 16:00:00,135.67
6/15/2018 16:00:00,136.27
6/18/2018 16:00:00,137.89
6/19/2018 16:00:00,136.07
6/20/2018 16:00:00,135.37
6/21/2018 16:00:00,135
6/22/2018 16:00:00,133.67
6/25/2018 16:00:00,133.07
6/26/2018 16:00:00,133.61
6/27/2018 16:00:00,132.31
6/28/2018 16:00:00,131.39
6/29/2018 16:00:00,131.6
7/2/2018 16:00:00,131.06
7/3/2018 13:00:00,132.05
7/5/2018 16:00:00,133
7/6/2018 16:00:00,133.67
7/9/2018 16:00:00,132.16
7/10/2018 16:00:00,133.11
7/11/2018 16:00:00,131.32
7/12/2018 16:00:00,131.76
7/13/2018 16:00:00,132.25
7/16/2018 16:00:00,132.71
7/17/2018 16:00:00,134.31
7/18/2018 16:00:00,134.6
7/19/2018 16:00:00,136.11
7/20/2018 16:00:00,136.37
7/23/2018 16:00:00,138.13
7/24/2018 16:00:00,137.93
7/25/2018 16:00:00,139.5
7/26/2018 16:00:00,139.07
7/27/2018 16:00:00,136.68
7/30/2018 16:00:00,136.26
7/31/2018 16:00:00,137.56
8/1/2018 16:00:00,136.02
8/2/2018 16:00:00,136.89
8/3/2018 16:00:00,135.8
8/6/2018 16:00:00,135.77
8/7/2018 16:00:00,137.04
8/8/2018 16:00:00,136.89
8/9/2018 16:00:00,137.1
8/10/2018 16:00:00,134.34
8/13/2018 16:00:00,130.89
8/14/2018 16:00:00,131.84
8/15/2018 16:00:00,125.66
8/16/2018 16:00:00,127.4
8/17/2018 16:00:00,128.56
8/20/2018 16:00:00,131.7
8/21/2018 16:00:00,131.9
8/22/2018 16:00:00,129.77
8/23/2018 16:00:00,129.83
8/24/2018 16:00:00,131.45
8/27/2018 16:00:00,129.78
8/28/2018 16:00:00,131.07
8/29/2018 16:00:00,125.48
8/30/2018 16:00:00,123.11
8/31/2018 16:00:00,122.65
9/4/2018 16:00:00,122.75
9/5/2018 16:00:00,120.72
9/6/2018 16:00:00,123.37
9/7/2018 16:00:00,122.87
9/10/2018 16:00:00,124.32
9/11/2018 16:00:00,123.37
9/12/2018 16:00:00,124.74
9/13/2018 16:00:00,126.03
9/14/2018 16:00:00,128.69
9/17/2018 16:00:00,125.88
9/18/2018 16:00:00,125.12
9/19/2018 16:00:00,124.73
9/20/2018 16:00:00,127.05
9/21/2018 16:00:00,126.62
9/24/2018 16:00:00,125.59
9/25/2018 16:00:00,126.24
9/26/2018 16:00:00,129.21
9/27/2018 16:00:00,128.55
9/28/2018 16:00:00,128.97
10/1/2018 16:00:00,128.35
10/2/2018 16:00:00,125.28
10/3/2018 16:00:00,125.28
10/4/2018 16:00:00,120.75
10/5/2018 16:00:00,122
10/8/2018 16:00:00,121.88
10/9/2018 16:00:00,122.95
10/10/2018 16:00:00,110.38
10/11/2018 16:00:00,111.45
10/12/2018 16:00:00,112.84
10/15/2018 16:00:00,112.32
10/16/2018 16:00:00,114.66
10/17/2018 16:00:00,112
10/18/2018 16:00:00,109.62
10/19/2018 16:00:00,107.01
10/22/2018 16:00:00,108.01
10/23/2018 16:00:00,107.87
10/24/2018 16:00:00,106.72
10/25/2018 16:00:00,107.29
10/26/2018 16:00:00,106.93
10/29/2018 16:00:00,107.5
10/30/2018 16:00:00,109.6
10/31/2018 16:00:00,111.3
11/1/2018 16:00:00,115.33
11/2/2018 16:00:00,115.92
11/5/2018 16:00:00,116.43
11/6/2018 16:00:00,115.21
11/7/2018 16:00:00,117.03
11/8/2018 16:00:00,116.56
11/9/2018 16:00:00,110.36
11/12/2018 16:00:00,109.1
11/13/2018 16:00:00,108.21
11/14/2018 16:00:00,105.57
11/15/2018 16:00:00,105.96
11/16/2018 16:00:00,106.49
11/19/2018 16:00:00,102.48
11/20/2018 16:00:00,100.14
11/21/2018 16:00:00,102.35
11/23/2018 13:00:00,102.41
11/26/2018 16:00:00,106.37
11/27/2018 16:00:00,104.95
11/28/2018 16:00:00,92.54
11/29/2018 16:00:00,89.77
11/30/2018 16:00:00,91
12/3/2018 16:00:00,94.65
12/4/2018 16:00:00,90.89
12/6/2018 16:00:00,88.52
12/7/2018 16:00:00,86.02
12/10/2018 16:00:00,85.11
12/11/2018 16:00:00,84.18
12/12/2018 16:00:00,85.94
12/13/2018 16:00:00,83.76
12/14/2018 16:00:00,82.66
12/17/2018 16:00:00,80.69
12/18/2018 16:00:00,80.1
12/19/2018 16:00:00,77.77
12/20/2018 16:00:00,78.14
12/21/2018 16:00:00,75.78
12/24/2018 13:00:00,74.21
12/26/2018 16:00:00,77.8
12/27/2018 16:00:00,78.9
12/28/2018 16:00:00,79.12